id,name,base_food,city,region,category,price_vnd,description
FOOD05443,Bún thịt nướng Nha Trang,Bún thịt nướng,Nha Trang,Trung,Món khô,82056,"Bún thịt nướng là món ăn phổ biến tại Nha Trang, thuộc ẩm thực miền Trung."
FOOD05444,Bún riêu Đà Nẵng,Bún riêu,Đà Nẵng,Trung,Món khô,107282,"Bún riêu là món ăn phổ biến tại Đà Nẵng, thuộc ẩm thực miền Trung."
FOOD05445,Phở gà Sài Gòn,Phở gà,Sài Gòn,Nam,Món chiên,84457,"Phở gà là món ăn phổ biến tại Sài Gòn, thuộc ẩm thực miền Nam."
FOOD05446,Cơm tấm Sài Gòn,Cơm tấm,Sài Gòn,Nam,Món nước,76757,"Cơm tấm là món ăn phổ biến tại Sài Gòn, thuộc ẩm thực miền Nam."
FOOD05447,Bún cá Nha Trang,Bún cá,Nha Trang,Trung,Món cuốn,43334,"Bún cá là món ăn phổ biến tại Nha Trang, thuộc ẩm thực miền Trung."
FOOD05448,Cao lầu Huế,Cao lầu,Huế,Trung,Món khô,30197,"Cao lầu là món ăn phổ biến tại Huế, thuộc ẩm thực miền Trung."
FOOD05449,Bánh canh Đà Nẵng,Bánh canh,Đà Nẵng,Trung,Món chiên,32062,"Bánh canh là món ăn phổ biến tại Đà Nẵng, thuộc ẩm thực miền Trung."
FOOD05450,Bún mắm Hà Nội,Bún mắm,Hà Nội,Bắc,Món khô,111228,"Bún mắm là món ăn phổ biến tại Hà Nội, thuộc ẩm thực miền Bắc."
FOOD05451,Gỏi cuốn Huế,Gỏi cuốn,Huế,Trung,Món khô,111372,"Gỏi cuốn là món ăn phổ biến tại Huế, thuộc ẩm thực miền Trung."
FOOD05452,Cháo lòng Cần Thơ,Cháo lòng,Cần Thơ,Nam,Món nướng,23482,"Cháo lòng là món ăn phổ biến tại Cần Thơ, thuộc ẩm thực miền Nam."
FOOD05453,Hủ tiếu Đà Nẵng,Hủ tiếu,Đà Nẵng,Trung,Món khô,88466,"Hủ tiếu là món ăn phổ biến tại Đà Nẵng, thuộc ẩm thực miền Trung."
FOOD05454,Hủ tiếu Huế,Hủ tiếu,Huế,Trung,Món chiên,72723,"Hủ tiếu là món ăn phổ biến tại Huế, thuộc ẩm thực miền Trung."
FOOD05455,Bánh nậm Cần Thơ,Bánh nậm,Cần Thơ,Nam,Món chiên,61836,"Bánh nậm là món ăn phổ biến tại Cần Thơ, thuộc ẩm thực miền Nam."
FOOD05456,Bánh canh Đà Nẵng,Bánh canh,Đà Nẵng,Trung,Món nướng,86382,"Bánh canh là món ăn phổ biến tại Đà Nẵng, thuộc ẩm thực miền Trung."
FOOD05457,Chả giò Huế,Chả giò,Huế,Trung,Món chiên,31078,"Chả giò là món ăn phổ biến tại Huế, thuộc ẩm thực miền Trung."
FOOD05458,Mì Quảng Sài Gòn,Mì Quảng,Sài Gòn,Nam,Món cuốn,59395,"Mì Quảng là món ăn phổ biến tại Sài Gòn, thuộc ẩm thực miền Nam."
FOOD05459,Gỏi cuốn Hà Nội,Gỏi cuốn,Hà Nội,Bắc,Món nướng,61601,"Gỏi cuốn là món ăn phổ biến tại Hà Nội, thuộc ẩm thực miền Bắc."
FOOD05460,Bánh ít Sài Gòn,Bánh ít,Sài Gòn,Nam,Món nướng,49238,"Bánh ít là món ăn phổ biến tại Sài Gòn, thuộc ẩm thực miền Nam."
FOOD05461,Mì Quảng Cần Thơ,Mì Quảng,Cần Thơ,Nam,Món cuốn,98542,"Mì Quảng là món ăn phổ biến tại Cần Thơ, thuộc ẩm thực miền Nam."
FOOD05462,Bún chả Đà Nẵng,Bún chả,Đà Nẵng,Trung,Món nước,117438,"Bún chả là món ăn phổ biến tại Đà Nẵng, thuộc ẩm thực miền Trung."
FOOD05463,Lẩu thái Hà Nội,Lẩu thái,Hà Nội,Bắc,Món khô,73265,"Lẩu thái là món ăn phổ biến tại Hà Nội, thuộc ẩm thực miền Bắc."
FOOD05464,Bánh canh Hải Phòng,Bánh canh,Hải Phòng,Bắc,Món chiên,112712,"Bánh canh là món ăn phổ biến tại Hải Phòng, thuộc ẩm thực miền Bắc."
FOOD05465,Bún cá Hà Nội,Bún cá,Hà Nội,Bắc,Món cuốn,44748,"Bún cá là món ăn phổ biến tại Hà Nội, thuộc ẩm thực miền Bắc."
FOOD05466,Bánh cuốn Cần Thơ,Bánh cuốn,Cần Thơ,Nam,Lẩu,117377,"Bánh cuốn là món ăn phổ biến tại Cần Thơ, thuộc ẩm thực miền Nam."
FOOD05467,Bánh canh Huế,Bánh canh,Huế,Trung,Món nướng,101024,"Bánh canh là món ăn phổ biến tại Huế, thuộc ẩm thực miền Trung."
FOOD05468,Cơm gà Cần Thơ,Cơm gà,Cần Thơ,Nam,Món nướng,50922,"Cơm gà là món ăn phổ biến tại Cần Thơ, thuộc ẩm thực miền Nam."
FOOD05469,Bún chả Sài Gòn,Bún chả,Sài Gòn,Nam,Món nước,112039,"Bún chả là món ăn phổ biến tại Sài Gòn, thuộc ẩm thực miền Nam."
FOOD05470,Lẩu hải sản Nha Trang,Lẩu hải sản,Nha Trang,Trung,Món nước,42736,"Lẩu hải sản là món ăn phổ biến tại Nha Trang, thuộc ẩm thực miền Trung."
FOOD05471,Bánh xèo Huế,Bánh xèo,Huế,Trung,Món khô,68436,"Bánh xèo là món ăn phổ biến tại Huế, thuộc ẩm thực miền Trung."
FOOD05472,Bún chả Hải Phòng,Bún chả,Hải Phòng,Bắc,Lẩu,40432,"Bún chả là món ăn phổ biến tại Hải Phòng, thuộc ẩm thực miền Bắc."
FOOD05473,Bún riêu Cần Thơ,Bún riêu,Cần Thơ,Nam,Món khô,25435,"Bún riêu là món ăn phổ biến tại Cần Thơ, thuộc ẩm thực miền Nam."
FOOD05474,Miến gà Hải Phòng,Miến gà,Hải Phòng,Bắc,Món khô,20701,"Miến gà là món ăn phổ biến tại Hải Phòng, thuộc ẩm thực miền Bắc."
FOOD05475,Bún riêu Cần Thơ,Bún riêu,Cần Thơ,Nam,Món nước,118216,"Bún riêu là món ăn phổ biến tại Cần Thơ, thuộc ẩm thực miền Nam."
FOOD05476,Bún bò Huế Đà Nẵng,Bún bò Huế,Đà Nẵng,Trung,Món khô,76690,"Bún bò Huế là món ăn phổ biến tại Đà Nẵng, thuộc ẩm thực miền Trung."
FOOD05477,Lẩu thái Hà Nội,Lẩu thái,Hà Nội,Bắc,Món khô,101752,"Lẩu thái là món ăn phổ biến tại Hà Nội, thuộc ẩm thực miền Bắc."
FOOD05478,Cháo gà Đà Nẵng,Cháo gà,Đà Nẵng,Trung,Món nướng,82539,"Cháo gà là món ăn phổ biến tại Đà Nẵng, thuộc ẩm thực miền Trung."
FOOD05479,Bún bò Huế Nha Trang,Bún bò Huế,Nha Trang,Trung,Món cuốn,96251,"Bún bò Huế là món ăn phổ biến tại Nha Trang, thuộc ẩm thực miền Trung."
FOOD05480,Bánh canh Sài Gòn,Bánh canh,Sài Gòn,Nam,Món chiên,37113,"Bánh canh là món ăn phổ biến tại Sài Gòn, thuộc ẩm thực miền Nam."
FOOD05481,Bún mắm Nha Trang,Bún mắm,Nha Trang,Trung,Món cuốn,102944,"Bún mắm là món ăn phổ biến tại Nha Trang, thuộc ẩm thực miền Trung."
FOOD05482,Lẩu thái Cần Thơ,Lẩu thái,Cần Thơ,Nam,Lẩu,43596,"Lẩu thái là món ăn phổ biến tại Cần Thơ, thuộc ẩm thực miền Nam."
FOOD05483,Cao lầu Sài Gòn,Cao lầu,Sài Gòn,Nam,Món nướng,37016,"Cao lầu là món ăn phổ biến tại Sài Gòn, thuộc ẩm thực miền Nam."
FOOD05484,Miến gà Cần Thơ,Miến gà,Cần Thơ,Nam,Món nướng,33961,"Miến gà là món ăn phổ biến tại Cần Thơ, thuộc ẩm thực miền Nam."
FOOD05485,Cháo lòng Hải Phòng,Cháo lòng,Hải Phòng,Bắc,Món chiên,119610,"Cháo lòng là món ăn phổ biến tại Hải Phòng, thuộc ẩm thực miền Bắc."
FOOD05486,Bánh bèo Cần Thơ,Bánh bèo,Cần Thơ,Nam,Món khô,108942,"Bánh bèo là món ăn phổ biến tại Cần Thơ, thuộc ẩm thực miền Nam."
FOOD05487,Cháo lòng Sài Gòn,Cháo lòng,Sài Gòn,Nam,Món nước,75048,"Cháo lòng là món ăn phổ biến tại Sài Gòn, thuộc ẩm thực miền Nam."
FOOD05488,Chả giò Huế,Chả giò,Huế,Trung,Món khô,49247,"Chả giò là món ăn phổ biến tại Huế, thuộc ẩm thực miền Trung."
FOOD05489,Bánh cuốn Sài Gòn,Bánh cuốn,Sài Gòn,Nam,Món khô,48407,"Bánh cuốn là món ăn phổ biến tại Sài Gòn, thuộc ẩm thực miền Nam."
FOOD05490,Cao lầu Hải Phòng,Cao lầu,Hải Phòng,Bắc,Món chiên,82340,"Cao lầu là món ăn phổ biến tại Hải Phòng, thuộc ẩm thực miền Bắc."
FOOD05491,Cơm gà Cần Thơ,Cơm gà,Cần Thơ,Nam,Món cuốn,30042,"Cơm gà là món ăn phổ biến tại Cần Thơ, thuộc ẩm thực miền Nam."
FOOD05492,Bánh xèo Hải Phòng,Bánh xèo,Hải Phòng,Bắc,Món nướng,93384,"Bánh xèo là món ăn phổ biến tại Hải Phòng, thuộc ẩm thực miền Bắc."
FOOD05493,Gỏi cuốn Nha Trang,Gỏi cuốn,Nha Trang,Trung,Món nướng,65547,"Gỏi cuốn là món ăn phổ biến tại Nha Trang, thuộc ẩm thực miền Trung."
FOOD05494,Phở bò Sài Gòn,Phở bò,Sài Gòn,Nam,Lẩu,39910,"Phở bò là món ăn phổ biến tại Sài Gòn, thuộc ẩm thực miền Nam."
FOOD05495,Bánh ít Nha Trang,Bánh ít,Nha Trang,Trung,Món nướng,87684,"Bánh ít là món ăn phổ biến tại Nha Trang, thuộc ẩm thực miền Trung."
FOOD05496,Bánh ít Đà Nẵng,Bánh ít,Đà Nẵng,Trung,Món chiên,102479,"Bánh ít là món ăn phổ biến tại Đà Nẵng, thuộc ẩm thực miền Trung."
FOOD05497,Phở gà Hải Phòng,Phở gà,Hải Phòng,Bắc,Lẩu,21092,"Phở gà là món ăn phổ biến tại Hải Phòng, thuộc ẩm thực miền Bắc."
FOOD05498,Bánh canh Sài Gòn,Bánh canh,Sài Gòn,Nam,Món nước,67239,"Bánh canh là món ăn phổ biến tại Sài Gòn, thuộc ẩm thực miền Nam."
FOOD05499,Bún đậu mắm tôm Sài Gòn,Bún đậu mắm tôm,Sài Gòn,Nam,Lẩu,20306,"Bún đậu mắm tôm là món ăn phổ biến tại Sài Gòn, thuộc ẩm thực miền Nam."
FOOD05500,Cơm gà Nha Trang,Cơm gà,Nha Trang,Trung,Món nước,57766,"Cơm gà là món ăn phổ biến tại Nha Trang, thuộc ẩm thực miền Trung."
FOOD05501,Cao lầu Huế,Cao lầu,Huế,Trung,Món khô,49366,"Cao lầu là món ăn phổ biến tại Huế, thuộc ẩm thực miền Trung."
FOOD05502,Bún đậu mắm tôm Hải Phòng,Bún đậu mắm tôm,Hải Phòng,Bắc,Món nước,84446,"Bún đậu mắm tôm là món ăn phổ biến tại Hải Phòng, thuộc ẩm thực miền Bắc."
FOOD05503,Bánh canh Huế,Bánh canh,Huế,Trung,Món khô,41389,"Bánh canh là món ăn phổ biến tại Huế, thuộc ẩm thực miền Trung."
FOOD05504,Bánh canh Nha Trang,Bánh canh,Nha Trang,Trung,Lẩu,65564,"Bánh canh là món ăn phổ biến tại Nha Trang, thuộc ẩm thực miền Trung."
FOOD05505,Phở bò Huế,Phở bò,Huế,Trung,Món nước,107491,"Phở bò là món ăn phổ biến tại Huế, thuộc ẩm thực miền Trung."
FOOD05506,Mì Quảng Nha Trang,Mì Quảng,Nha Trang,Trung,Món chiên,40753,"Mì Quảng là món ăn phổ biến tại Nha Trang, thuộc ẩm thực miền Trung."
FOOD05507,Bánh mì Nha Trang,Bánh mì,Nha Trang,Trung,Lẩu,94686,"Bánh mì là món ăn phổ biến tại Nha Trang, thuộc ẩm thực miền Trung."
FOOD05508,Phở gà Nha Trang,Phở gà,Nha Trang,Trung,Món chiên,60208,"Phở gà là món ăn phổ biến tại Nha Trang, thuộc ẩm thực miền Trung."
FOOD05509,Bún đậu mắm tôm Nha Trang,Bún đậu mắm tôm,Nha Trang,Trung,Món nướng,89941,"Bún đậu mắm tôm là món ăn phổ biến tại Nha Trang, thuộc ẩm thực miền Trung."
FOOD05510,Cơm chiên Hà Nội,Cơm chiên,Hà Nội,Bắc,Món cuốn,56927,"Cơm chiên là món ăn phổ biến tại Hà Nội, thuộc ẩm thực miền Bắc."
FOOD05511,Bánh mì Huế,Bánh mì,Huế,Trung,Món chiên,43758,"Bánh mì là món ăn phổ biến tại Huế, thuộc ẩm thực miền Trung."
FOOD05512,Hủ tiếu Hải Phòng,Hủ tiếu,Hải Phòng,Bắc,Lẩu,78214,"Hủ tiếu là món ăn phổ biến tại Hải Phòng, thuộc ẩm thực miền Bắc."
FOOD05513,Bánh xèo Sài Gòn,Bánh xèo,Sài Gòn,Nam,Lẩu,36913,"Bánh xèo là món ăn phổ biến tại Sài Gòn, thuộc ẩm thực miền Nam."
FOOD05514,Bún bò Huế Hải Phòng,Bún bò Huế,Hải Phòng,Bắc,Món cuốn,54518,"Bún bò Huế là món ăn phổ biến tại Hải Phòng, thuộc ẩm thực miền Bắc."
FOOD05515,Cơm tấm Hà Nội,Cơm tấm,Hà Nội,Bắc,Món nước,67171,"Cơm tấm là món ăn phổ biến tại Hà Nội, thuộc ẩm thực miền Bắc."
FOOD05516,Bún thịt nướng Sài Gòn,Bún thịt nướng,Sài Gòn,Nam,Món cuốn,109254,"Bún thịt nướng là món ăn phổ biến tại Sài Gòn, thuộc ẩm thực miền Nam."
FOOD05517,Bún đậu mắm tôm Hải Phòng,Bún đậu mắm tôm,Hải Phòng,Bắc,Món cuốn,55063,"Bún đậu mắm tôm là món ăn phổ biến tại Hải Phòng, thuộc ẩm thực miền Bắc."
FOOD05518,Cơm gà Hải Phòng,Cơm gà,Hải Phòng,Bắc,Món khô,70446,"Cơm gà là món ăn phổ biến tại Hải Phòng, thuộc ẩm thực miền Bắc."
FOOD05519,Mì Quảng Nha Trang,Mì Quảng,Nha Trang,Trung,Món cuốn,61722,"Mì Quảng là món ăn phổ biến tại Nha Trang, thuộc ẩm thực miền Trung."
FOOD05520,Gỏi cuốn Cần Thơ,Gỏi cuốn,Cần Thơ,Nam,Lẩu,117050,"Gỏi cuốn là món ăn phổ biến tại Cần Thơ, thuộc ẩm thực miền Nam."
FOOD05521,Cơm gà Huế,Cơm gà,Huế,Trung,Món chiên,107366,"Cơm gà là món ăn phổ biến tại Huế, thuộc ẩm thực miền Trung."
FOOD05522,Lẩu hải sản Huế,Lẩu hải sản,Huế,Trung,Món cuốn,98606,"Lẩu hải sản là món ăn phổ biến tại Huế, thuộc ẩm thực miền Trung."
FOOD05523,Bún riêu Hải Phòng,Bún riêu,Hải Phòng,Bắc,Món chiên,96154,"Bún riêu là món ăn phổ biến tại Hải Phòng, thuộc ẩm thực miền Bắc."
FOOD05524,Bún riêu Cần Thơ,Bún riêu,Cần Thơ,Nam,Món chiên,112042,"Bún riêu là món ăn phổ biến tại Cần Thơ, thuộc ẩm thực miền Nam."
FOOD05525,Cơm gà Sài Gòn,Cơm gà,Sài Gòn,Nam,Món chiên,56135,"Cơm gà là món ăn phổ biến tại Sài Gòn, thuộc ẩm thực miền Nam."
FOOD05526,Bánh bèo Nha Trang,Bánh bèo,Nha Trang,Trung,Lẩu,102804,"Bánh bèo là món ăn phổ biến tại Nha Trang, thuộc ẩm thực miền Trung."
FOOD05527,Bánh mì Hà Nội,Bánh mì,Hà Nội,Bắc,Món nướng,42535,"Bánh mì là món ăn phổ biến tại Hà Nội, thuộc ẩm thực miền Bắc."
FOOD05528,Lẩu thái Hà Nội,Lẩu thái,Hà Nội,Bắc,Món khô,88890,"Lẩu thái là món ăn phổ biến tại Hà Nội, thuộc ẩm thực miền Bắc."
FOOD05529,Bún mắm Cần Thơ,Bún mắm,Cần Thơ,Nam,Món cuốn,62862,"Bún mắm là món ăn phổ biến tại Cần Thơ, thuộc ẩm thực miền Nam."
FOOD05530,Cơm gà Hà Nội,Cơm gà,Hà Nội,Bắc,Món cuốn,81535,"Cơm gà là món ăn phổ biến tại Hà Nội, thuộc ẩm thực miền Bắc."
FOOD05531,Bún riêu Cần Thơ,Bún riêu,Cần Thơ,Nam,Món nước,94572,"Bún riêu là món ăn phổ biến tại Cần Thơ, thuộc ẩm thực miền Nam."
FOOD05532,Gỏi cuốn Cần Thơ,Gỏi cuốn,Cần Thơ,Nam,Món nước,114707,"Gỏi cuốn là món ăn phổ biến tại Cần Thơ, thuộc ẩm thực miền Nam."
FOOD05533,Bún thịt nướng Hải Phòng,Bún thịt nướng,Hải Phòng,Bắc,Món khô,90423,"Bún thịt nướng là món ăn phổ biến tại Hải Phòng, thuộc ẩm thực miền Bắc."
FOOD05534,Cháo gà Nha Trang,Cháo gà,Nha Trang,Trung,Món nước,119075,"Cháo gà là món ăn phổ biến tại Nha Trang, thuộc ẩm thực miền Trung."
FOOD05535,Cao lầu Nha Trang,Cao lầu,Nha Trang,Trung,Món chiên,35865,"Cao lầu là món ăn phổ biến tại Nha Trang, thuộc ẩm thực miền Trung."
FOOD05536,Bún riêu Đà Nẵng,Bún riêu,Đà Nẵng,Trung,Món chiên,85262,"Bún riêu là món ăn phổ biến tại Đà Nẵng, thuộc ẩm thực miền Trung."
FOOD05537,Phở gà Đà Nẵng,Phở gà,Đà Nẵng,Trung,Món cuốn,45012,"Phở gà là món ăn phổ biến tại Đà Nẵng, thuộc ẩm thực miền Trung."
FOOD05538,Phở bò Cần Thơ,Phở bò,Cần Thơ,Nam,Món nướng,90352,"Phở bò là món ăn phổ biến tại Cần Thơ, thuộc ẩm thực miền Nam."
FOOD05539,Bánh canh Hà Nội,Bánh canh,Hà Nội,Bắc,Món cuốn,15498,"Bánh canh là món ăn phổ biến tại Hà Nội, thuộc ẩm thực miền Bắc."
FOOD05540,Bún cá Nha Trang,Bún cá,Nha Trang,Trung,Lẩu,104646,"Bún cá là món ăn phổ biến tại Nha Trang, thuộc ẩm thực miền Trung."
FOOD05541,Bún riêu Nha Trang,Bún riêu,Nha Trang,Trung,Món chiên,34856,"Bún riêu là món ăn phổ biến tại Nha Trang, thuộc ẩm thực miền Trung."
FOOD05542,Bánh ít Đà Nẵng,Bánh ít,Đà Nẵng,Trung,Món cuốn,115416,"Bánh ít là món ăn phổ biến tại Đà Nẵng, thuộc ẩm thực miền Trung."
FOOD05543,Bánh nậm Cần Thơ,Bánh nậm,Cần Thơ,Nam,Món khô,98406,"Bánh nậm là món ăn phổ biến tại Cần Thơ, thuộc ẩm thực miền Nam."
FOOD05544,Hủ tiếu Đà Nẵng,Hủ tiếu,Đà Nẵng,Trung,Món cuốn,73201,"Hủ tiếu là món ăn phổ biến tại Đà Nẵng, thuộc ẩm thực miền Trung."
FOOD05545,Bánh bèo Cần Thơ,Bánh bèo,Cần Thơ,Nam,Món cuốn,89198,"Bánh bèo là món ăn phổ biến tại Cần Thơ, thuộc ẩm thực miền Nam."
FOOD05546,Bún đậu mắm tôm Nha Trang,Bún đậu mắm tôm,Nha Trang,Trung,Lẩu,59947,"Bún đậu mắm tôm là món ăn phổ biến tại Nha Trang, thuộc ẩm thực miền Trung."
FOOD05547,Bún bò Huế Sài Gòn,Bún bò Huế,Sài Gòn,Nam,Món chiên,112721,"Bún bò Huế là món ăn phổ biến tại Sài Gòn, thuộc ẩm thực miền Nam."
FOOD05548,Bánh xèo Hà Nội,Bánh xèo,Hà Nội,Bắc,Món khô,86096,"Bánh xèo là món ăn phổ biến tại Hà Nội, thuộc ẩm thực miền Bắc."
FOOD05549,Cơm chiên Hà Nội,Cơm chiên,Hà Nội,Bắc,Món khô,80079,"Cơm chiên là món ăn phổ biến tại Hà Nội, thuộc ẩm thực miền Bắc."
FOOD05550,Cơm chiên Sài Gòn,Cơm chiên,Sài Gòn,Nam,Món nước,16362,"Cơm chiên là món ăn phổ biến tại Sài Gòn, thuộc ẩm thực miền Nam."
FOOD05551,Bánh bèo Hà Nội,Bánh bèo,Hà Nội,Bắc,Món nước,47243,"Bánh bèo là món ăn phổ biến tại Hà Nội, thuộc ẩm thực miền Bắc."
FOOD05552,Bánh bèo Nha Trang,Bánh bèo,Nha Trang,Trung,Món chiên,30657,"Bánh bèo là món ăn phổ biến tại Nha Trang, thuộc ẩm thực miền Trung."
FOOD05553,Cơm gà Sài Gòn,Cơm gà,Sài Gòn,Nam,Món khô,109078,"Cơm gà là món ăn phổ biến tại Sài Gòn, thuộc ẩm thực miền Nam."
FOOD05554,Phở gà Đà Nẵng,Phở gà,Đà Nẵng,Trung,Món nước,19071,"Phở gà là món ăn phổ biến tại Đà Nẵng, thuộc ẩm thực miền Trung."
FOOD05555,Bánh nậm Huế,Bánh nậm,Huế,Trung,Món nướng,63181,"Bánh nậm là món ăn phổ biến tại Huế, thuộc ẩm thực miền Trung."
FOOD05556,Cơm gà Nha Trang,Cơm gà,Nha Trang,Trung,Món nướng,21974,"Cơm gà là món ăn phổ biến tại Nha Trang, thuộc ẩm thực miền Trung."
FOOD05557,Bánh nậm Đà Nẵng,Bánh nậm,Đà Nẵng,Trung,Món nước,104631,"Bánh nậm là món ăn phổ biến tại Đà Nẵng, thuộc ẩm thực miền Trung."
FOOD05558,Lẩu bò Sài Gòn,Lẩu bò,Sài Gòn,Nam,Lẩu,76936,"Lẩu bò là món ăn phổ biến tại Sài Gòn, thuộc ẩm thực miền Nam."
FOOD05559,Chả giò Nha Trang,Chả giò,Nha Trang,Trung,Lẩu,62512,"Chả giò là món ăn phổ biến tại Nha Trang, thuộc ẩm thực miền Trung."
FOOD05560,Lẩu bò Cần Thơ,Lẩu bò,Cần Thơ,Nam,Món khô,56108,"Lẩu bò là món ăn phổ biến tại Cần Thơ, thuộc ẩm thực miền Nam."
FOOD05561,Cháo lòng Cần Thơ,Cháo lòng,Cần Thơ,Nam,Món chiên,111007,"Cháo lòng là món ăn phổ biến tại Cần Thơ, thuộc ẩm thực miền Nam."
FOOD05562,Hủ tiếu Huế,Hủ tiếu,Huế,Trung,Món chiên,77347,"Hủ tiếu là món ăn phổ biến tại Huế, thuộc ẩm thực miền Trung."
